time_s,ue_id,imsi,serving_cell,x_m,y_m,z_m,dl_throughput_mbps,handover_count,rsrp_dbm_cell_1,rsrp_dbm_cell_2,rsrp_dbm_cell_3,rsrp_dbm_cell_4,rsrp_dbm_cell_5,rsrp_dbm_cell_6,rsrp_dbm_cell_7,load_cell_1,load_cell_2,load_cell_3,load_cell_4,load_cell_5,load_cell_6,load_cell_7,ue_count_cell_1,ue_count_cell_2,ue_count_cell_3,ue_count_cell_4,ue_count_cell_5,ue_count_cell_6,ue_count_cell_7
6.000,10,11,1,9.668,119.749,0.000,0.811,0,-50.990,-73.964,-69.367,-86.071,-85.231,-83.028,-77.725,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,11,12,2,805.855,-81.713,0.000,0.819,0,-81.670,-66.391,-85.007,-77.135,-87.016,-89.991,-90.939,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,12,13,7,-736.716,-107.439,0.000,0.213,0,-80.296,-88.636,-84.354,-95.058,-93.380,-89.762,-78.131,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,13,14,5,273.018,1391.617,0.000,0.188,0,-90.808,-90.714,-83.967,-87.394,-72.192,-73.058,-87.809,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,14,15,5,1104.111,1279.891,0.000,0.205,0,-93.674,-90.776,-90.026,-81.197,-78.474,-87.231,-94.552,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,15,16,4,1093.377,79.863,0.000,0.000,0,-86.607,-76.744,-87.688,-71.373,-86.586,-90.933,-93.259,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,16,17,2,332.146,-84.543,0.000,0.819,0,-67.677,-58.009,-78.633,-83.161,-86.625,-87.163,-85.381,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,17,18,3,372.419,510.950,0.000,0.115,0,-77.632,-74.655,-69.031,-77.513,-73.986,-77.173,-82.882,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,18,19,7,-506.309,909.645,0.000,0.287,0,-85.764,-90.083,-78.115,-92.375,-85.275,-74.270,-70.572,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,19,20,4,920.472,362.080,0.000,0.819,0,-84.929,-75.506,-83.937,-55.379,-80.717,-86.955,-90.912,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,20,21,5,331.101,1317.350,0.000,0.311,0,-90.105,-89.738,-83.057,-85.999,-68.451,-72.406,-87.609,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,21,22,7,-710.387,-125.573,0.000,0.033,0,-79.782,-88.310,-84.212,-94.892,-93.308,-89.773,-78.332,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,22,23,7,-694.415,158.348,0.000,0.508,0,-79.573,-88.148,-80.927,-94.039,-91.296,-86.531,-69.901,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,23,24,6,-595.494,1197.008,0.000,0.156,0,-89.846,-93.007,-83.689,-94.157,-86.855,-77.502,-79.372,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
6.000,24,25,1,37.255,-117.431,0.000,0.819,0,-51.377,-73.059,-77.275,-87.298,-88.210,-86.928,-81.840,0.036,0.030,0.012,0.011,0.021,0.012,0.014,5,3,2,2,6,3,4
7.000,0,1,6,224.230,881.664,0.000,0.393,0,-83.564,-83.814,-71.830,-82.734,-65.526,-62.806,-81.843,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,1,2,1,-156.412,249.685,0.000,0.197,0,-65.229,-79.344,-65.258,-87.852,-85.057,-80.769,-71.172,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,2,3,5,505.902,725.271,0.000,0.311,0,-83.101,-79.869,-75.474,-75.154,-64.103,-76.105,-85.603,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,3,4,3,-66.588,286.284,0.000,0.819,0,-65.190,-77.698,-60.804,-86.480,-83.592,-79.678,-73.256,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,4,5,2,933.075,-110.690,0.000,0.639,0,-84.091,-71.988,-86.886,-77.164,-87.975,-91.178,-92.341,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,5,6,1,221.883,-70.718,0.000,0.328,0,-61.439,-64.803,-77.110,-84.526,-86.755,-86.565,-83.751,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,6,7,5,927.063,1392.888,0.000,0.295,0,-93.508,-91.248,-89.226,-83.313,-76.235,-85.219,-93.607,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,7,8,5,283.136,982.198,0.000,0.303,0,-85.465,-85.203,-75.631,-82.722,-60.349,-64.618,-83.741,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,8,9,1,-307.714,-135.261,0.000,0.483,0,-67.361,-81.850,-79.427,-91.214,-90.520,-87.756,-78.423,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,9,10,6,-404.873,946.382,0.000,0.360,0,-85.579,-89.506,-76.850,-91.440,-83.505,-70.521,-72.327,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,10,11,1,13.818,120.622,0.000,0.819,0,-51.152,-73.841,-69.335,-86.006,-85.186,-83.013,-77.797,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,11,12,2,794.390,-83.082,0.000,0.819,0,-81.442,-65.835,-84.868,-77.268,-86.991,-89.922,-90.826,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,12,13,7,-733.154,-109.230,0.000,0.156,0,-80.224,-88.591,-84.326,-95.034,-93.365,-89.756,-78.141,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,13,14,5,263.846,1376.483,0.000,0.180,0,-90.616,-90.558,-83.664,-87.311,-71.894,-72.445,-87.566,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,14,15,5,1119.414,1285.166,0.000,0.205,0,-93.809,-90.906,-90.213,-81.349,-78.864,-87.461,-94.698,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,15,16,4,1098.854,68.816,0.000,0.000,0,-86.677,-76.855,-87.814,-71.819,-86.768,-91.062,-93.339,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,16,17,2,319.780,-79.883,0.000,0.819,0,-67.044,-58.770,-78.386,-83.277,-86.585,-87.047,-85.175,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,17,18,3,375.274,511.859,0.000,0.287,0,-77.695,-74.661,-69.156,-77.440,-73.935,-77.200,-82.936,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,18,19,7,-509.677,922.853,0.000,0.270,0,-85.969,-90.219,-78.387,-92.446,-85.312,-74.307,-71.090,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,19,20,4,913.000,376.428,0.000,0.819,0,-84.903,-75.621,-83.771,-54.559,-80.370,-86.746,-90.811,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,20,21,5,326.758,1314.842,0.000,0.295,0,-90.063,-89.714,-82.983,-86.012,-68.445,-72.232,-87.541,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,21,22,7,-712.398,-134.055,0.000,0.016,0,-79.860,-88.349,-84.334,-94.935,-93.380,-89.874,-78.545,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,22,23,7,-693.452,168.322,0.000,0.557,0,-79.604,-88.154,-80.817,-94.012,-91.223,-86.406,-69.519,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,23,24,6,-601.093,1198.978,0.000,0.156,0,-89.898,-93.060,-83.781,-94.213,-86.941,-77.655,-79.436,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
7.000,24,25,1,28.187,-112.371,0.000,0.819,0,-50.433,-73.315,-77.129,-87.369,-88.195,-86.850,-81.644,0.035,0.030,0.015,0.011,0.021,0.012,0.013,5,3,2,2,6,3,4
8.000,0,1,6,220.597,888.995,0.000,0.582,0,-83.675,-83.956,-71.995,-82.856,-65.556,-62.382,-81.848,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,1,2,1,-158.941,258.349,0.000,0.123,0,-65.699,-79.471,-64.930,-87.861,-84.978,-80.599,-70.898,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,2,3,5,517.414,723.568,0.000,0.319,0,-83.198,-79.835,-75.761,-74.816,-64.231,-76.412,-85.774,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,3,4,3,-81.069,282.604,0.000,0.819,0,-65.195,-77.986,-61.379,-86.703,-83.804,-79.794,-72.872,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,4,5,2,939.720,-106.361,0.000,0.598,0,-84.197,-72.183,-86.933,-77.031,-87.953,-91.189,-92.388,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,5,6,1,221.155,-81.577,0.000,0.352,0,-61.633,-65.003,-77.371,-84.644,-86.912,-86.721,-83.861,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,6,7,5,923.014,1395.801,0.000,0.295,0,-93.510,-91.266,-89.215,-83.372,-76.207,-85.177,-93.589,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,7,8,5,288.305,966.891,0.000,0.319,0,-85.253,-84.940,-75.324,-82.479,-60.103,-64.984,-83.679,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,8,9,1,-307.790,-139.152,0.000,0.516,0,-67.441,-81.864,-79.508,-91.234,-90.557,-87.808,-78.514,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,9,10,6,-405.127,938.657,0.000,0.311,0,-85.468,-89.438,-76.700,-91.417,-83.519,-70.574,-72.054,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,10,11,1,17.967,121.495,0.000,0.819,0,-51.329,-73.716,-69.305,-85.941,-85.141,-82.998,-77.869,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,11,12,2,782.925,-84.451,0.000,0.827,0,-81.210,-65.264,-84.728,-77.404,-86.967,-89.853,-90.712,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,12,13,7,-729.593,-111.022,0.000,0.180,0,-80.152,-88.546,-84.299,-95.009,-93.351,-89.751,-78.151,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,13,14,5,254.673,1361.348,0.000,0.180,0,-90.422,-90.402,-83.356,-87.232,-71.611,-71.808,-87.319,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,14,15,5,1134.716,1290.441,0.000,0.188,0,-93.943,-91.036,-90.397,-81.505,-79.244,-87.687,-94.843,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,15,16,4,1104.331,57.770,0.000,0.000,0,-86.749,-76.970,-87.940,-72.254,-86.947,-91.190,-93.420,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,16,17,2,307.414,-75.223,0.000,0.811,0,-66.386,-59.531,-78.138,-83.394,-86.548,-86.932,-84.966,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,17,18,3,378.129,512.767,0.000,0.197,0,-77.757,-74.668,-69.280,-77.366,-73.883,-77.227,-82.989,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,18,19,7,-513.045,936.060,0.000,0.287,0,-86.172,-90.355,-78.657,-92.517,-85.351,-74.355,-71.593,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,19,20,4,905.528,390.776,0.000,0.819,0,-84.881,-75.747,-83.606,-53.846,-80.016,-86.534,-90.712,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,20,21,5,322.415,1312.335,0.000,0.311,0,-90.021,-89.691,-82.910,-86.025,-68.441,-72.057,-87.472,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,21,22,7,-714.410,-142.536,0.000,0.033,0,-79.941,-88.389,-84.456,-94.978,-93.451,-89.974,-78.755,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,22,23,7,-692.488,178.297,0.000,0.721,0,-79.638,-88.160,-80.708,-93.985,-91.150,-86.281,-69.131,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,23,24,6,-606.693,1200.948,0.000,0.172,0,-89.950,-93.112,-83.871,-94.268,-87.026,-77.808,-79.499,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
8.000,24,25,1,19.119,-107.311,0.000,0.819,0,-49.504,-73.572,-76.984,-87.440,-88.180,-86.773,-81.446,0.035,0.030,0.014,0.011,0.022,0.014,0.016,5,3,2,2,6,3,4
9.000,0,1,6,221.790,886.227,0.000,0.713,0,-83.632,-83.904,-71.929,-82.813,-65.552,-62.532,-81.843,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,1,2,1,-172.714,248.302,0.000,0.090,0,-65.653,-79.684,-65.802,-88.074,-85.250,-80.872,-70.698,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,2,3,5,530.696,730.546,0.000,0.311,0,-83.442,-80.001,-76.188,-74.539,-63.891,-76.648,-85.999,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,3,4,3,-89.130,294.752,0.000,0.819,0,-65.943,-78.301,-60.798,-86.785,-83.728,-79.542,-72.429,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,4,5,2,935.390,-121.471,0.000,0.623,0,-84.154,-72.170,-87.000,-77.439,-88.123,-91.287,-92.408,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,5,6,1,208.495,-85.171,0.000,0.401,0,-60.902,-65.719,-77.345,-84.850,-87.009,-86.737,-83.728,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,6,7,5,909.432,1396.357,0.000,0.295,0,-93.442,-91.229,-89.096,-83.405,-75.939,-84.977,-93.480,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,7,8,5,277.283,963.131,0.000,0.311,0,-85.144,-84.919,-75.057,-82.616,-60.939,-64.390,-83.475,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,8,9,1,-307.037,-143.317,0.000,0.524,0,-67.491,-81.864,-79.587,-91.247,-90.592,-87.861,-78.616,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,9,10,6,-412.898,922.801,0.000,0.369,0,-85.285,-89.364,-76.532,-91.448,-83.679,-70.978,-71.421,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,10,11,1,15.444,116.103,0.000,0.827,0,-50.600,-73.754,-69.529,-86.008,-85.237,-83.097,-77.899,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,11,12,2,783.538,-92.996,0.000,0.811,0,-81.243,-65.435,-84.822,-77.606,-87.090,-89.942,-90.759,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,12,13,7,-728.656,-112.893,0.000,0.180,0,-80.138,-88.536,-84.307,-95.007,-93.357,-89.764,-78.187,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,13,14,5,256.685,1359.631,0.000,0.180,0,-90.406,-90.378,-83.337,-87.194,-71.516,-71.799,-87.320,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,14,15,5,1136.974,1292.100,0.000,0.180,0,-93.969,-91.064,-90.430,-81.546,-79.308,-87.723,-94.868,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,15,16,4,1090.314,57.731,0.000,0.000,0,-86.541,-76.591,-87.761,-72.147,-86.838,-91.070,-93.287,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,16,17,2,299.054,-66.125,0.000,0.819,0,-65.856,-59.898,-77.837,-83.407,-86.437,-86.770,-84.766,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,17,18,3,373.840,523.057,0.000,0.180,0,-77.904,-75.004,-69.116,-77.485,-73.593,-76.941,-82.913,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,18,19,7,-516.994,932.244,0.000,0.254,0,-86.150,-90.359,-78.671,-92.545,-85.418,-74.493,-71.455,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,19,20,4,903.238,394.869,0.000,0.819,0,-84.874,-75.782,-83.557,-53.679,-79.912,-86.472,-90.682,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,20,21,5,315.641,1324.367,0.000,0.311,0,-90.143,-89.848,-83.073,-86.233,-69.053,-72.191,-87.525,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,21,22,7,-706.053,-126.730,0.000,0.033,0,-79.689,-88.254,-84.169,-94.859,-93.285,-89.757,-78.325,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,22,23,7,-696.958,181.226,0.000,0.713,0,-79.753,-88.226,-80.768,-94.021,-91.173,-86.291,-69.123,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,23,24,6,-589.316,1200.021,0.000,0.172,0,-89.846,-92.988,-83.659,-94.116,-86.774,-77.374,-79.423,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
9.000,24,25,1,28.104,-107.201,0.000,0.819,0,-49.756,-73.279,-76.991,-87.331,-88.131,-86.774,-81.564,0.035,0.030,0.013,0.011,0.021,0.017,0.016,5,3,2,2,6,3,4
10.000,0,1,6,222.983,883.460,0.000,0.664,0,-83.590,-83.851,-71.863,-82.770,-65.550,-62.682,-81.838,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,1,2,1,-186.486,238.255,0.000,0.180,0,-65.658,-79.900,-66.635,-88.285,-85.517,-81.143,-70.521,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,2,3,5,543.977,737.523,0.000,0.303,0,-83.684,-80.171,-76.603,-74.265,-63.587,-76.887,-86.221,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,3,4,3,-97.191,306.899,0.000,0.819,0,-66.662,-78.612,-60.245,-86.870,-83.656,-79.288,-71.977,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,4,5,2,931.059,-136.581,0.000,0.590,0,-84.116,-72.176,-87.071,-77.838,-88.293,-91.386,-92.430,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,5,6,1,195.836,-88.766,0.000,0.475,0,-60.158,-66.405,-77.326,-85.053,-87.108,-86.755,-83.596,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,6,7,5,895.850,1396.913,0.000,0.287,0,-93.374,-91.192,-88.978,-83.442,-75.672,-84.775,-93.371,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,7,8,5,266.262,959.370,0.000,0.295,0,-85.036,-84.901,-74.788,-82.754,-61.737,-63.780,-83.269,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,8,9,1,-306.284,-147.481,0.000,0.483,0,-67.544,-81.864,-79.665,-91.260,-90.626,-87.914,-78.718,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,9,10,6,-420.670,906.945,0.000,0.172,0,-85.103,-89.292,-76.375,-91.481,-83.842,-71.390,-70.766,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,10,11,1,12.922,110.711,0.000,0.819,0,-49.843,-73.794,-69.752,-86.075,-85.333,-83.195,-77.930,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,11,12,2,784.152,-101.541,0.000,0.819,0,-81.277,-65.615,-84.915,-77.807,-87.211,-90.030,-90.807,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,12,13,7,-727.719,-114.764,0.000,0.156,0,-80.124,-88.526,-84.316,-95.005,-93.362,-89.777,-78.222,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,13,14,5,258.696,1357.914,0.000,0.139,0,-90.391,-90.354,-83.317,-87.157,-71.421,-71.791,-87.320,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,14,15,5,1139.232,1293.758,0.000,0.172,0,-93.995,-91.093,-90.463,-81.587,-79.372,-87.760,-94.893,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,15,16,4,1076.297,57.691,0.000,0.000,0,-86.330,-76.204,-87.580,-72.055,-86.730,-90.950,-93.153,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,16,17,2,290.694,-57.027,0.000,0.819,0,-65.317,-60.301,-77.530,-83.423,-86.326,-86.607,-84.563,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,17,18,3,369.550,533.348,0.000,0.221,0,-78.054,-75.334,-68.964,-77.608,-73.300,-76.650,-82.839,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,18,19,7,-520.943,928.428,0.000,0.262,0,-86.129,-90.363,-78.686,-92.574,-85.485,-74.631,-71.318,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,19,20,4,900.947,398.961,0.000,0.819,0,-84.866,-75.818,-83.508,-53.527,-79.806,-86.409,-90.652,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,20,21,5,308.867,1336.400,0.000,0.295,0,-90.264,-90.005,-83.236,-86.438,-69.643,-72.337,-87.579,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,21,22,7,-697.696,-110.924,0.000,0.025,0,-79.440,-88.121,-83.877,-94.739,-93.117,-89.537,-77.884,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,22,23,7,-701.427,184.156,0.000,0.737,0,-79.867,-88.291,-80.829,-94.058,-91.196,-86.301,-69.119,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,23,24,6,-571.939,1199.094,0.000,0.229,0,-89.743,-92.863,-83.447,-93.962,-86.517,-76.930,-79.355,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
10.000,24,25,1,37.088,-107.092,0.000,0.819,0,-50.097,-72.981,-77.001,-87.221,-88.082,-86.776,-81.682,0.037,0.030,0.014,0.011,0.020,0.014,0.016,5,3,2,2,6,3,4
11.000,0,1,6,226.380,878.525,0.000,0.467,0,-83.519,-83.750,-71.771,-82.671,-65.487,-63.018,-81.852,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,1,2,1,-197.092,225.581,0.000,0.164,0,-65.497,-80.035,-67.445,-88.461,-85.778,-81.449,-70.534,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,2,3,5,547.879,737.588,0.000,0.311,0,-83.726,-80.178,-76.702,-74.157,-63.624,-76.981,-86.279,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,3,4,3,-109.576,310.998,0.000,0.819,0,-67.050,-78.922,-60.414,-87.037,-83.746,-79.236,-71.500,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,4,5,2,934.307,-150.480,0.000,0.623,0,-84.208,-72.442,-87.223,-78.178,-88.482,-91.528,-92.520,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,5,6,1,199.896,-90.654,0.000,0.483,0,-60.488,-66.233,-77.406,-85.017,-87.119,-86.793,-83.673,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,6,7,5,897.401,1394.973,0.000,0.287,0,-93.366,-91.176,-88.974,-83.404,-75.664,-84.786,-93.373,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,7,8,5,266.068,963.810,0.000,0.303,0,-85.105,-84.973,-74.903,-82.802,-61.701,-63.731,-83.307,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,8,9,1,-311.406,-143.705,0.000,0.475,0,-67.688,-81.950,-79.638,-91.293,-90.625,-87.882,-78.595,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,9,10,6,-415.551,915.218,0.000,0.090,0,-85.191,-89.320,-76.434,-91.452,-83.738,-71.134,-71.119,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,10,11,1,13.346,108.619,0.000,0.819,0,-49.564,-73.766,-69.839,-86.080,-85.359,-83.233,-77.970,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,11,12,2,779.891,-108.476,0.000,0.827,0,-81.209,-65.531,-84.930,-78.009,-87.292,-90.069,-90.797,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,12,13,7,-731.311,-111.920,0.000,0.147,0,-80.193,-88.570,-84.331,-95.026,-93.370,-89.771,-78.187,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
11.000,13,14,5,268.809,1372.335,0.000,0.172,0,-90.580,-90.501,-83.619,-87.220,-71.668,-72.427,-87.568,0.037,0.030,0.014,0.011,0.021,0.012,0.018,5,3,2,2,6,3,4
