time_s,ue_id,imsi,serving_cell,x_m,y_m,z_m,dl_throughput_mbps,handover_count,rsrp_dbm_cell_1,rsrp_dbm_cell_2,rsrp_dbm_cell_3,rsrp_dbm_cell_4,rsrp_dbm_cell_5,rsrp_dbm_cell_6,rsrp_dbm_cell_7,load_cell_1,load_cell_2,load_cell_3,load_cell_4,load_cell_5,load_cell_6,load_cell_7,ue_count_cell_1,ue_count_cell_2,ue_count_cell_3,ue_count_cell_4,ue_count_cell_5,ue_count_cell_6,ue_count_cell_7
2.000,14,15,1,30.000,-378.000,1.500,0.819,0,-69.311,-76.862,-82.994,-89.493,-91.237,-90.343,-85.519,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,15,16,6,170.000,1344.000,1.500,0.819,0,-90.061,-90.409,-82.664,-87.859,-73.031,-69.504,-86.326,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,16,17,7,-840.000,310.000,1.500,0.549,0,-83.304,-90.308,-82.669,-95.146,-91.802,-86.469,-69.746,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,17,18,4,1336.000,450.000,1.500,0.647,0,-90.711,-84.260,-89.845,-67.526,-85.118,-91.112,-95.030,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,18,19,2,590.000,-382.000,1.500,0.680,0,-79.356,-69.870,-86.075,-84.654,-90.421,-91.753,-90.623,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,19,20,5,730.000,1328.000,1.500,0.778,0,-91.891,-89.977,-86.719,-82.852,-70.203,-81.473,-91.535,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,20,21,7,-844.000,870.000,1.500,0.385,0,-88.246,-92.788,-83.774,-95.417,-90.007,-82.531,-73.976,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,21,22,4,1340.000,1010.000,1.500,0.303,0,-93.555,-89.559,-90.987,-77.125,-82.263,-89.883,-95.663,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,22,23,2,1150.000,-386.000,1.500,0.262,0,-88.258,-80.543,-91.190,-83.362,-92.056,-94.709,-95.348,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,23,24,5,1290.000,1332.000,1.500,0.106,0,-95.185,-92.245,-92.101,-83.041,-82.588,-89.786,-96.206,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
2.000,24,25,7,-828.000,-250.000,1.500,0.139,0,-82.739,-90.020,-86.915,-96.222,-94.914,-91.717,-81.841,0.011,0.025,0.000,0.030,0.024,0.022,0.030,2,4,0,6,4,2,7
3.000,0,1,7,-816.000,-250.000,1.500,0.123,0,-82.521,-89.877,-86.785,-96.130,-94.836,-91.645,-81.747,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,1,2,4,1310.000,-110.000,1.500,0.156,0,-89.571,-81.818,-91.115,-78.918,-90.293,-93.930,-95.669,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,2,3,1,30.000,-354.000,1.500,0.000,0,-68.253,-76.459,-82.542,-89.292,-90.981,-90.056,-85.190,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,3,4,6,170.000,1298.000,1.500,0.819,0,-89.502,-89.874,-81.788,-87.407,-71.899,-67.687,-85.777,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,4,5,7,-792.000,310.000,1.500,0.549,0,-82.465,-89.744,-81.759,-94.719,-91.335,-85.909,-67.935,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,5,6,4,1316.000,450.000,1.500,0.672,0,-90.490,-83.955,-89.600,-66.555,-84.844,-90.902,-94.851,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,6,7,2,590.000,-360.000,1.500,0.647,0,-79.082,-68.960,-85.792,-84.317,-90.160,-91.532,-90.462,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,7,8,5,730.000,1304.000,1.500,0.786,0,-91.663,-89.688,-86.452,-82.419,-69.397,-81.277,-91.388,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,8,9,7,-798.000,870.000,1.500,0.377,0,-87.815,-92.391,-83.014,-95.021,-89.445,-81.639,-72.976,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,9,10,4,1292.000,1010.000,1.500,0.295,0,-93.180,-89.180,-90.469,-76.439,-81.304,-89.288,-95.263,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,10,11,2,1150.000,-366.000,1.500,0.238,0,-88.175,-80.326,-91.053,-83.001,-91.862,-94.569,-95.266,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,11,12,5,1290.000,1310.000,1.500,0.098,0,-95.046,-92.045,-91.975,-82.653,-82.429,-89.720,-96.130,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,12,13,7,-804.000,-250.000,1.500,0.115,0,-82.301,-89.733,-86.655,-96.038,-94.758,-91.574,-81.654,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,13,14,4,1298.000,-110.000,1.500,0.172,0,-89.421,-81.579,-90.992,-78.790,-90.209,-93.843,-95.571,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,14,15,1,30.000,-342.000,1.500,0.819,0,-67.698,-76.260,-82.311,-89.192,-90.851,-89.911,-85.024,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,15,16,6,170.000,1316.000,1.500,0.827,0,-89.723,-90.086,-82.136,-87.584,-72.341,-68.415,-85.993,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,16,17,7,-810.000,310.000,1.500,0.557,0,-82.784,-89.958,-82.106,-94.880,-91.512,-86.120,-68.629,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,17,18,4,1304.000,450.000,1.500,0.696,0,-90.357,-83.770,-89.450,-65.944,-84.679,-90.775,-94.743,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,18,19,2,590.000,-348.000,1.500,0.688,0,-78.936,-68.443,-85.637,-84.130,-90.016,-91.410,-90.375,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,19,20,5,730.000,1292.000,1.500,0.786,0,-91.549,-89.542,-86.319,-82.199,-68.987,-81.183,-91.316,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,20,21,7,-816.000,870.000,1.500,0.377,0,-87.984,-92.547,-83.314,-95.177,-89.667,-81.994,-73.365,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,21,22,4,1310.000,1010.000,1.500,0.295,0,-93.321,-89.321,-90.665,-76.690,-81.670,-89.514,-95.414,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,22,23,2,1150.000,-354.000,1.500,0.262,0,-88.126,-80.198,-90.971,-82.780,-91.745,-94.485,-95.217,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,23,24,5,1290.000,1298.000,1.500,0.090,0,-94.970,-91.935,-91.907,-82.437,-82.346,-89.686,-96.089,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
3.000,24,25,7,-792.000,-250.000,1.500,0.115,0,-82.077,-89.587,-86.524,-95.945,-94.680,-91.502,-81.565,0.011,0.024,0.000,0.030,0.023,0.022,0.029,2,4,0,6,4,2,7
4.000,0,1,7,-788.000,-250.000,1.500,0.106,0,-82.002,-89.539,-86.481,-95.914,-94.653,-91.479,-81.536,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,1,2,4,1280.000,-110.000,1.500,0.188,0,-89.195,-81.214,-90.805,-78.604,-90.084,-93.712,-95.424,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,2,3,1,30.000,-322.000,1.500,0.000,0,-66.729,-75.933,-81.920,-89.026,-90.633,-89.666,-84.745,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,3,4,6,170.000,1264.000,1.500,0.827,0,-89.076,-89.468,-81.110,-87.073,-71.072,-66.252,-85.368,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,4,5,7,-756.000,310.000,1.500,0.532,0,-81.811,-89.309,-81.043,-94.391,-90.979,-85.486,-66.497,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,5,6,4,1288.000,450.000,1.500,0.729,0,-90.177,-83.522,-89.249,-65.093,-84.457,-90.604,-94.597,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,6,7,2,590.000,-330.000,1.500,0.819,0,-78.721,-67.638,-85.403,-83.848,-89.798,-91.227,-90.245,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,7,8,5,730.000,1272.000,1.500,0.868,0,-91.356,-89.295,-86.096,-81.827,-68.296,-81.033,-91.195,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,8,9,7,-764.000,870.000,1.500,0.360,0,-87.498,-92.095,-82.434,-94.722,-89.016,-80.948,-72.256,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,9,10,4,1256.000,1010.000,1.500,0.303,0,-92.897,-88.899,-90.072,-75.960,-80.545,-88.827,-94.957,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,10,11,2,1150.000,-338.000,1.500,0.254,0,-88.063,-80.032,-90.863,-82.481,-91.588,-94.373,-95.153,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,11,12,5,1290.000,1280.000,1.500,0.098,0,-94.856,-91.769,-91.805,-82.109,-82.226,-89.638,-96.028,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,12,13,7,-772.000,-250.000,1.500,0.123,0,-81.699,-89.342,-86.307,-95.789,-94.549,-91.385,-81.422,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,13,14,4,1264.000,-110.000,1.500,0.180,0,-88.991,-80.883,-90.638,-78.445,-89.974,-93.595,-95.292,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,14,15,1,30.000,-306.000,1.500,0.819,0,-65.911,-75.677,-81.600,-88.893,-90.457,-89.468,-84.519,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,15,16,6,170.000,1288.000,1.500,0.328,0,-89.378,-89.756,-81.591,-87.309,-71.654,-67.273,-85.657,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,16,17,7,-780.000,310.000,1.500,0.524,0,-82.250,-89.600,-81.524,-94.610,-91.217,-85.768,-67.463,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,17,18,4,1272.000,450.000,1.500,0.737,0,-89.995,-83.271,-89.045,-64.197,-84.233,-90.432,-94.451,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,18,19,2,590.000,-314.000,1.500,0.868,0,-78.535,-66.891,-85.193,-83.593,-89.601,-91.062,-90.129,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,19,20,5,730.000,1256.000,1.500,0.885,0,-91.201,-89.095,-85.917,-81.523,-67.737,-80.919,-91.100,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,20,21,7,-788.000,870.000,1.500,0.360,0,-87.722,-92.304,-82.845,-94.933,-89.320,-81.439,-72.762,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,21,22,4,1280.000,1010.000,1.500,0.303,0,-93.086,-89.086,-90.338,-76.275,-81.055,-89.136,-95.162,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,22,23,2,1150.000,-322.000,1.500,0.254,0,-88.003,-79.870,-90.755,-82.176,-91.429,-94.261,-95.089,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,23,24,5,1290.000,1264.000,1.500,0.082,0,-94.755,-91.621,-91.716,-81.813,-82.125,-89.597,-95.975,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
4.000,24,25,7,-756.000,-250.000,1.500,0.106,0,-81.390,-89.143,-86.133,-95.664,-94.444,-91.292,-81.313,0.011,0.029,0.000,0.033,0.026,0.015,0.028,2,4,0,6,4,2,7
5.000,0,1,7,-760.000,-250.000,1.500,0.123,0,-81.468,-89.193,-86.176,-95.695,-94.471,-91.315,-81.339,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,1,2,4,1250.000,-110.000,1.500,0.172,0,-88.811,-80.588,-90.491,-78.311,-89.878,-93.493,-95.176,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,2,3,1,30.000,-290.000,1.500,0.000,0,-65.051,-75.427,-81.273,-88.761,-90.279,-89.267,-84.292,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,3,4,6,170.000,1230.000,1.500,0.819,0,-88.639,-89.052,-80.404,-86.741,-70.270,-64.740,-84.957,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,4,5,7,-720.000,310.000,1.500,0.541,0,-81.135,-88.862,-80.297,-94.057,-90.617,-85.062,-65.003,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,5,6,4,1260.000,450.000,1.500,0.729,0,-89.858,-83.081,-88.891,-63.494,-84.065,-90.301,-94.340,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,6,7,2,590.000,-300.000,1.500,0.827,0,-78.377,-66.211,-85.009,-83.369,-89.427,-90.917,-90.029,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,7,8,5,730.000,1240.000,1.500,0.819,0,-91.045,-88.893,-85.738,-81.214,-67.175,-80.810,-91.006,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,8,9,7,-730.000,870.000,1.500,0.344,0,-87.183,-91.795,-81.838,-94.418,-88.575,-80.228,-71.567,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,9,10,4,1220.000,1010.000,1.500,0.295,0,-92.612,-88.622,-89.666,-75.519,-79.750,-88.352,-94.646,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,10,11,2,1150.000,-310.000,1.500,0.254,0,-87.960,-79.752,-90.675,-81.944,-91.310,-94.176,-95.042,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,11,12,5,1290.000,1250.000,1.500,0.082,0,-94.666,-91.491,-91.639,-81.550,-82.040,-89.563,-95.930,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,12,13,7,-740.000,-250.000,1.500,0.123,0,-81.076,-88.942,-85.959,-95.538,-94.340,-91.200,-81.209,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,13,14,4,1230.000,-110.000,1.500,0.172,0,-88.550,-80.156,-90.279,-78.129,-89.743,-93.347,-95.009,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,14,15,1,30.000,-270.000,1.500,0.819,0,-63.909,-75.122,-80.856,-88.597,-90.055,-89.012,-84.006,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,15,16,6,170.000,1260.000,1.500,0.000,0,-89.025,-89.420,-81.028,-87.034,-70.976,-66.078,-85.320,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,16,17,7,-750.000,310.000,1.500,0.500,0,-81.700,-89.235,-80.921,-94.336,-90.919,-85.416,-66.252,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,17,18,4,1240.000,450.000,1.500,0.786,0,-89.627,-82.761,-88.630,-62.252,-83.782,-90.083,-94.154,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,18,19,2,590.000,-280.000,1.500,0.811,0,-78.158,-65.192,-84.744,-83.043,-89.175,-90.707,-89.887,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,19,20,5,730.000,1220.000,1.500,0.819,0,-90.849,-88.637,-85.515,-80.821,-66.471,-80.682,-90.889,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,20,21,7,-760.000,870.000,1.500,0.344,0,-87.461,-92.060,-82.365,-94.686,-88.965,-80.865,-72.173,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,21,22,4,1250.000,1010.000,1.500,0.287,0,-92.849,-88.852,-90.005,-75.883,-80.416,-88.749,-94.906,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,22,23,2,1150.000,-290.000,1.500,0.254,0,-87.890,-79.561,-90.542,-81.550,-91.109,-94.036,-94.965,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,23,24,5,1290.000,1230.000,1.500,0.057,0,-94.540,-91.303,-91.529,-81.168,-81.925,-89.518,-95.865,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
5.000,24,25,7,-720.000,-250.000,1.500,0.139,0,-80.677,-88.687,-85.741,-95.379,-94.209,-91.086,-81.087,0.011,0.029,0.000,0.033,0.024,0.011,0.028,2,4,0,6,4,2,7
6.000,0,1,7,-732.000,-250.000,1.500,0.131,0,-80.917,-88.841,-85.872,-95.474,-94.288,-91.154,-81.159,0.011,0.029,0.000,0.035,0.025,0.011,0.029,2,4,0,6,4,2,7
